964,791,兵庫県,相生市
965,791,兵庫県,赤穂市
966,791,兵庫県,たつの市新宮町角亀
967,791,兵庫県,赤穂郡
968,79,兵庫県,高砂市
969,79,兵庫県,たつの市御津町
970,79,兵庫県,姫路市
971,79,兵庫県,揖保郡
972,79,兵庫県,加古川市
973,79,兵庫県,高砂市
974,79,兵庫県,加古郡
975,794,兵庫県,小野市
976,794,兵庫県,三木市
977,795,兵庫県,加東市
978,795,兵庫県,西脇市
979,795,兵庫県,多可郡
980,79,兵庫県,三田市
981,79,兵庫県,篠山市
982,795,兵庫県,丹波市
983,796,兵庫県,豊岡市
984,796,兵庫県,美方郡香美町香住区
985,796,兵庫県,美方郡
986,79,兵庫県,朝来市
987,79,兵庫県,養父市
988,797,兵庫県,芦屋市
989,797,兵庫県,宝塚市
990,797,兵庫県,西宮市
991,798,兵庫県,宝塚市
992,798,兵庫県,西宮市
993,799,兵庫県,洲本市
994,799,兵庫県,南あわじ市
995,799,兵庫県,淡路市
996,82,広島県,広島市
997,82,広島県,安芸郡
998,820,山口県,光市
999,820,山口県,柳井市
1000,820,山口県,熊毛郡
1001,820,山口県,大島郡
1002,823,広島県,江田島市
1003,823,広島県,呉市
1004,823,広島県,東広島市
1005,824,広島県,三次市
1006,82,広島県,東広島市
1007,824,広島県,庄原市
1008,826,広島県,山県
1009,826,広島県,安芸高田市
1010,826,広島県,山県
1011,827,広島県,大竹市
1012,827,広島県,山口県
1013,829,広島県,廿日市市
1014,829,広島県,広島市佐伯区
1015,83,山口県,下関市
1016,833,山口県,下松市
1017,833,山口県,光市
1018,833,山口県,周南市
1019,834,山口県,周南市
1020,835,山口県,防府市
1021,835,山口県,山口市
1022,836,山口県,宇部市
1023,836,山口県,山陽小野田市
1024,836,山口県,山口市阿知須
1025,837,山口県,長門市
1026,837,山口県,美祢市
1027,838,山口県,萩市
1028,8387,山口県,萩市
1029,8388,山口県,萩市
1030,8388,山口県,阿武郡
1031,83,山口県,山口市
1032,8396,山口県,美祢市美東町
1033,845,広島県,尾道市
1034,846,広島県,竹原市
1035,846,広島県,東広島市安芸津町
1036,846,広島県,豊田郡
1037,847,広島県,福山市新市町
1038,847,広島県,府中市
1039,847,広島県,三次市甲奴町
1040,847,広島県,三原市
1041,847,広島県,世羅郡
1042,8477,広島県,庄原市東城町
1043,847,広島県,神石郡
1044,848,広島県,尾道市
1045,848,広島県,三原市
1046,84,広島県,福山市
1047,84,広島県,福山市
1048,8512,島根県,隠岐郡隠岐の島町
1049,8514,島根県,隠岐郡
1050,852,島根県,松江市
1051,853,島根県,出雲市
1052,854,島根県,安来市
1053,854,島根県,雲南市
1054,854,島根県,仁多郡
1055,854,島根県,雲南市
1056,854,島根県,飯石郡
1057,854,島根県,大田市
1058,855,島根県,浜田市
1059,855,島根県,大田市温泉津町
1060,855,島根県,江津市
1061,855,島根県,大田市川合町
1062,855,島根県,江津市桜江町
1063,855,島根県,邑智郡
1064,856,島根県,益田市
1065,856,島根県,鹿足郡
1066,857,鳥取県,鳥取市
1067,857,鳥取県,岩美郡
1068,858,鳥取県,鳥取市
1069,858,鳥取県,八頭郡
1070,858,鳥取県,倉吉市
1071,858,鳥取県,西伯郡大山町
1072,858,鳥取県,東伯郡
1073,859,鳥取県,境港市
1074,859,鳥取県,米子市
1075,859,鳥取県,西伯郡
1076,859,鳥取県,日野郡
1077,86,岡山県,岡山市南区倉敷市
1078,86,岡山県,都窪郡
1079,86,岡山県,倉敷市
1080,86,岡山県,赤磐市
1081,86,岡山県,岡山市
1082,86,岡山県,瀬戸内市邑久町
1083,86,岡山県,久米郡久米南町
1084,863,岡山県,玉野市
1085,865,岡山県,浅口市
1086,865,岡山県,笠岡市
1087,865,岡山県,浅口郡
1088,866,岡山県,高梁市
1089,866,岡山県,真庭市
1090,866,岡山県,加賀郡吉備中央町
1091,866,岡山県,井原市
1092,866,岡山県,小田郡
1093,866,岡山県,総社市
1094,867,岡山県,新見市
1095,867,岡山県,真庭市
1096,867,岡山県,苫田郡鏡野町
1097,867,岡山県,真庭郡
1098,867,岡山県,加賀郡吉備中央町
1099,867,岡山県,久米郡美咲町
1100,868,岡山県,津山市
1101,868,岡山県,勝田郡
1102,868,岡山県,久米郡美咲町
1103,868,岡山県,苫田郡鏡野町
1104,868,岡山県,美作市
1105,868,岡山県,英田郡
1106,869,岡山県,瀬戸内市長船町長船
1107,869,岡山県,備前市
1108,869,岡山県,和気郡
1109,869,岡山県,瀬戸内市
1110,86,岡山県,赤磐市
1111,86,岡山県,久米郡美咲町
1112,875,香川県,観音寺市
1113,875,香川県,三豊市
1114,877,香川県,坂出市
1115,877,香川県,善通寺市
1116,877,香川県,丸亀市
1117,877,香川県,綾歌郡宇多津町
1118,877,香川県,仲多度郡
1119,87,香川県,さぬき市
1120,87,香川県,高松市
1121,87,香川県,綾歌郡綾川町
1122,87,香川県,香川郡
1123,87,香川県,木田郡
1124,879,香川県,さぬき市
1125,879,香川県,東かがわ市
1126,879,香川県,小豆郡
1127,880,高知県,四万十市
1128,880,高知県,幡多郡
1129,880,高知県,宿毛市
1130,880,高知県,幡多郡
1131,880,高知県,高岡郡
1132,880,高知県,土佐清水市
1133,883,徳島県,阿波市
1134,883,徳島県,吉野川市
1135,883,徳島県,美馬市
1136,883,徳島県,美馬郡
1137,883,徳島県,三好市
1138,883,徳島県,三好郡
1139,884,徳島県,阿南市
1140,884,徳島県,那賀郡
1141,884,徳島県,海部郡
1142,885,徳島県,小松島市
1143,885,徳島県,勝浦郡
1144,88,徳島県,阿波市
1145,88,徳島県,鳴門市
1146,88,徳島県,板野郡
1147,88,徳島県,名西郡
1148,88,徳島県,名東郡
1149,887,高知県,土佐郡
1150,887,高知県,長岡郡
1151,887,高知県,高知県
1152,887,高知県,安芸市
1153,887,高知県,安芸群
1154,887,高知県,室戸市
1155,887,高知県,安芸群
1156,887,高知県,香美市
1157,887,高知県,香南市
1158,887,高知県,長岡郡
1159,88,高知県,高知市
1160,88,高知県,須崎市
1161,889,高知県,吾川群
1162,889,高知県,高岡郡
1163,889,高知県,須崎市
1164,889,高知県,高岡郡
1165,892,愛媛県,上浮穴郡
1166,892,愛媛県,喜多郡
1167,893,愛媛県,大洲市
1168,893,愛媛県,喜多郡
1169,894,愛媛県,西予市
1170,894,愛媛県,八幡浜市
1171,894,愛媛県,西宇和郡
1172,894,愛媛県,西予市
1173,895,愛媛県,宇和島市
1174,895,愛媛県,北宇和郡
1175,895,愛媛県,南宇和郡
1176,896,愛媛県,四国中央市
1177,896,香川県,観音寺市
1178,897,愛媛県,今治市
1179,897,愛媛県,越智郡
1180,897,愛媛県,西条市
1181,897,愛媛県,新居浜市
1182,898,愛媛県,今治市
1183,89,愛媛県,伊予市
1184,89,愛媛県,東温市
1185,89,愛媛県,松山市
1186,89,愛媛県,伊予郡
1187,92,福岡県,糸島市
1188,92,福岡県,大野城市
1189,92,福岡県,春日市
1190,92,福岡県,古賀市
1191,92,福岡県,太宰府市
1192,92,福岡県,筑紫野市
1193,92,福岡県,那珂川市
1194,92,福岡県,福岡市
1195,92,福岡県,糟屋郡
1196,920,長崎県,壱岐市
1197,920,長崎県,対馬市
1198,920,長崎県,対馬市
1199,93,福岡県,北九州市
1200,93,福岡県,中間市
1201,93,福岡県,遠賀郡
1202,93,福岡県,京都郡
1203,930,福岡県,行橋市
1204,930,福岡県,京都郡
1205,930,福岡県,築上群
1206,940,福岡県,福津市
1207,940,福岡県,宗像市
1208,942,佐賀県,鳥栖市
1209,942,佐賀県,三養基群
1210,942,福岡県,小郡市
1211,942,福岡県,久留米市
1212,942,福岡県,筑後市
1213,942,福岡県,みやま市
1214,942,福岡県,三井郡
1215,942,福岡県,八女郡
1216,943,福岡県,八女市
1217,943,福岡県,八女郡
1218,943,福岡県,うきは市
1219,943,福岡県,久留米市田主丸町
1220,944,熊本県,荒尾市
1221,944,福岡県,大川市
1222,944,福岡県,大牟田市
1223,944,福岡県,筑後市
1224,944,福岡県,みやま市
1225,944,福岡県,柳川市
1226,944,福岡県,三潴郡
1227,946,福岡県,朝倉市
1228,946,福岡県,朝倉郡
1229,947,福岡県,田川市
1230,947,福岡県,田川郡
1231,948,福岡県,飯塚市
1232,949,福岡県,直方市
1233,949,福岡県,宮若市
1234,949,福岡県,鞍手郡
1235,9496,福岡県,飯塚市
1236,9496,福岡県,鞍手郡
1237,950,長崎県,平戸市
1238,952,佐賀県,小城市
1239,952,佐賀県,神埼市
1240,952,佐賀県,佐賀市
1241,952,佐賀県,多久市
1242,952,佐賀県,神埼郡
1243,952,佐賀県,杵島郡
1244,952,佐賀県,三養基群
1245,954,佐賀県,嬉野市
1246,954,佐賀県,武雄市
1247,954,佐賀県,嬉野市
1248,954,佐賀県,鹿島市
1249,954,佐賀県,杵島郡
1250,954,佐賀県,藤津群
1251,955,佐賀県,唐津市
1252,955,佐賀県,東松浦郡
1253,955,佐賀県,伊万里市
1254,955,佐賀県,西松浦郡
1255,955,長崎県,松浦市
1256,956,長崎県,佐世保市
1257,956,長崎県,松浦市
1258,956,長崎県,北松浦群
1259,956,長崎県,東彼杵郡
1260,957,長崎県,諫早市
1261,957,長崎県,雲仙市
1262,957,長崎県,大村市
1263,957,長崎県,東彼杵郡
1264,957,長崎県,雲仙市
1265,957,長崎県,南島原市
1266,95,長崎県,長崎市
1267,95,長崎県,西彼杵郡
1268,959,長崎県,西海市
1269,959,長崎県,長崎市
1270,959,長崎県,五島市
1271,959,長崎県,佐世保市
1272,959,長崎県,北松浦群
1273,959,長崎県,南松浦群
1274,96,熊本県,熊本市
1275,96,熊本県,合志市
1276,96,熊本県,阿蘇郡
1277,96,熊本県,上益城郡
1278,96,熊本県,菊池郡
1279,964,熊本県,宇城市
1280,964,熊本県,宇土市
1281,964,熊本県,上天草市
1282,964,熊本県,熊本市
1283,964,熊本県,下益城郡
1284,964,熊本県,八代郡
1285,965,熊本県,八代市
1286,965,熊本県,八代郡
1287,966,熊本県,人吉市
1288,966,熊本県,球磨郡
1289,966,熊本県,水俣市
1290,966,熊本県,葦北郡
1291,967,熊本県,阿蘇市
1292,967,熊本県,阿蘇郡
1293,967,熊本県,上益城郡
1294,967,熊本県,阿蘇郡
1295,968,熊本県,菊池市
1296,968,熊本県,山鹿市
1297,968,熊本県,玉名郡
1298,968,熊本県,荒尾市
1299,968,熊本県,玉名市
1300,968,熊本県,玉名群
1301,969,熊本県,天草市
1302,969,熊本県,上天草市
1303,969,熊本県,天草郡
1304,972,大分県,佐伯市
1305,972,大分県,臼杵市
1306,972,大分県,津久見市
1307,973,大分県,日田市
1308,973,大分県,玖珠群
1309,974,大分県,臼杵市
1310,974,大分県,豊後大野市
1311,974,大分県,竹田市
1312,974,大分県,豊後大野市
1313,97,大分県,大分市
1314,97,大分県,豊後大野市
1315,97,大分県,由布市
1316,977,大分県,杵築市
1317,977,大分県,別府市
1318,977,大分県,由布市
1319,977,大分県,速見郡
1320,978,大分県,国東市
1321,978,大分県,東国東群
1322,978,大分県,宇佐市
1323,978,大分県,杵築市
1324,978,大分県,豊後高田市
1325,978,大分県,杵築市
1326,978,大分県,国東市
1327,979,大分県,中津市
1328,979,福岡県,豊前市
1329,979,福岡県,築上郡
1330,98,沖縄県,糸満市
1331,98,沖縄県,浦添市
1332,98,沖縄県,うるま市
1333,98,沖縄県,沖縄市
1334,98,沖縄県,宜野湾市
1335,98,沖縄県,豊見城市
1336,98,沖縄県,那覇市
1337,98,沖縄県,南城市
1338,98,沖縄県,国頭群
1339,98,沖縄県,島尻郡
1340,98,沖縄県,中頭群
1341,980,沖縄県,名護市
1342,980,沖縄県,国頭郡
1343,980,沖縄県,島尻郡
1344,9802,沖縄県,島尻郡
1345,980,沖縄県,宮古島市
1346,980,沖縄県,宮古郡
1347,980,沖縄県,石垣市
1348,980,沖縄県,八重山郡
1349,982,宮崎県,延岡市
1350,982,宮崎県,児湯郡
1351,982,宮崎県,日向市
1352,982,宮崎県,東臼杵郡
1353,982,宮崎県,西臼杵郡
1354,983,宮崎県,西都市
1355,983,宮崎県,児湯郡
1356,983,宮崎県,東臼杵群
1357,984,宮崎県,えびの市
1358,984,宮崎県,小林市
1359,984,宮崎県,西諸県郡
1360,985,宮崎県,西都市
1361,985,宮崎県,宮崎市
1362,985,宮崎県,東諸県郡
1363,986,鹿児島県,曽於市
1364,986,宮崎県,都城市
1365,986,宮崎県,北諸県郡
1366,987,宮崎県,串間市
1367,987,宮崎県,日南市
1368,9912,鹿児島県,鹿児島郡
1369,9913,鹿児島県,鹿児島郡
1370,99,鹿児島県,鹿児島市
1371,99,鹿児島県,日置市
1372,993,鹿児島県,指宿市
1373,993,鹿児島県,南九州市
1374,993,鹿児島県,枕崎市
1375,993,鹿児島県,南九州市
1376,993,鹿児島県,南さつま市
1377,99,鹿児島県,鹿屋市
1378,99,鹿児島県,志布志市
1379,99,鹿児島県,曽於市
1380,99,鹿児島県,曽於郡
1381,994,鹿児島県,鹿屋市
1382,994,鹿児島県,垂水市
1383,994,鹿児島県,肝属郡
1384,994,鹿児島県,肝属郡
1385,995,鹿児島県,姶良市
1386,995,鹿児島県,霧島市
1387,995,鹿児島県,姶良郡
1388,995,鹿児島県,伊佐市
1389,996,鹿児島県,阿久根市
1390,996,鹿児島県,出水市
1391,996,鹿児島県,出水郡
1392,996,鹿児島県,いちき串木野市
1393,996,鹿児島県,薩摩川内市
1394,996,鹿児島県,薩摩郡
1395,9969,鹿児島県,薩摩川内市
1396,997,鹿児島県,奄美市
1397,997,鹿児島県,大島群
1398,997,鹿児島県,大島群
1399,997,鹿児島県,西之表市
1400,997,鹿児島県,熊毛郡
1401,997,鹿児島県,熊毛郡
1402,997,鹿児島県,大島郡
